2024/02/19 13:23:54 [error] 56884#0: *212899 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7308/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212900 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7294/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212901 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7208/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212903 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7199/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212904 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7191/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212905 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/coordinates/1565/1795/1 HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212906 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7190/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212907 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7189/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212908 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7188/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212909 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7187/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212910 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7184/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212913 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7457/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212914 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7414/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212915 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7413/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
